"x","y","BASEFLOW_1"
-125.65625,57.78125,17.2357542593963
-125.59375,57.78125,16.8484628188889
-125.53125,57.78125,12.9062976264395
-125.46875,57.78125,3.13680691854097
-125.40625,57.78125,2.94187877629884
-125.34375,57.78125,0.623259821208194
-125.28125,57.78125,0.189801189117134
-125.21875,57.78125,3.66003508982249
-125.15625,57.78125,3.64464602596126
-125.09375,57.78125,3.60360852233134
-125.03125,57.78125,1.60559506434947
-124.96875,57.78125,2.25193574652076
-124.90625,57.78125,1.04902392136864
-124.84375,57.78125,1.07210751716048
-126.96875,57.71875,20.700858472148
-126.90625,57.71875,24.9610643177293
-126.84375,57.71875,14.5452329276595
-126.78125,57.71875,13.6988344152924
-126.71875,57.71875,17.8384925939608
-126.65625,57.71875,25.1482979280408
-126.59375,57.71875,21.7062773110811
-126.53125,57.71875,18.9157270642463
-126.46875,57.71875,5.29640554706566
-126.40625,57.71875,11.4905037512071
-126.34375,57.71875,7.55603309068829
-126.28125,57.71875,11.7213397091255
-126.21875,57.71875,13.9219758412801
-126.15625,57.71875,20.4905412660446
-126.09375,57.71875,19.731347448891
-126.03125,57.71875,12.1701874050777
-125.96875,57.71875,1.65945678786375
-125.90625,57.71875,3.02138893958181
-125.84375,57.71875,18.723363765981
-125.78125,57.71875,14.7093829421792
-125.71875,57.71875,12.1394092773553
-125.65625,57.71875,13.883503181627
-125.59375,57.71875,13.6347133158706
-125.53125,57.71875,3.44971788371913
-125.46875,57.71875,1.44144504982978
-125.40625,57.71875,0.402683239197358
-125.34375,57.71875,1.19265518407337
-125.28125,57.71875,2.03392400848679
-125.21875,57.71875,2.17755527119152
-125.15625,57.71875,1.96723806508817
-125.09375,57.71875,4.32432967983186
-125.03125,57.71875,4.84755785111338
-124.96875,57.71875,0.931041098432615
-124.90625,57.71875,2.35452950559556
-124.84375,57.71875,1.54916849685833
-124.78125,57.71875,2.10060995188542
-124.71875,57.71875,3.02908347151242
-124.65625,57.71875,2.45968810864724
-126.90625,57.65625,21.6113780839369
-126.84375,57.65625,22.9989586754236
-126.78125,57.65625,26.3255613134243
-126.71875,57.65625,20.0776013857685
-126.65625,57.65625,10.782606813591
-126.59375,57.65625,22.4013500288129
-126.53125,57.65625,7.25851118937135
-126.46875,57.65625,1.75435601500794
-126.40625,57.65625,2.19550917902961
-126.34375,57.65625,8.16646595718339
-126.28125,57.65625,4.13709606952034
-126.21875,57.65625,6.61217050720006
-126.15625,57.65625,14.8966165524907
-126.09375,57.65625,23.8684407835826
-126.03125,57.65625,22.024317964213
-125.96875,57.65625,13.5192953369115
-125.90625,57.65625,1.80821773852222
-125.84375,57.65625,8.78972304356284
-125.78125,57.65625,17.4101636498235
-125.71875,57.65625,14.7760688855778
-125.65625,57.65625,14.2092383666895
-125.59375,57.65625,8.56914646155201
-125.53125,57.65625,0.518101218156517
-125.46875,57.65625,0.536055125994608
-125.40625,57.65625,3.6420811819844
-125.34375,57.65625,1.5260849010665
-125.28125,57.65625,2.19807402300648
-125.21875,57.65625,2.90597096062265
-125.15625,57.65625,3.31121630896814
-125.09375,57.65625,1.94671931327321
-125.03125,57.65625,3.33429990475997
-124.96875,57.65625,3.20349286193959
-124.90625,57.65625,2.61357874725945
-124.84375,57.65625,2.81107173347846
-124.78125,57.65625,3.25735458545387
-124.71875,57.65625,4.81934456736781
-124.65625,57.65625,4.38075624732301
-124.59375,57.65625,3.71646165731363
-124.53125,57.65625,4.17556872917339
-124.46875,57.65625,2.28014903026633
-127.34375,57.59375,16.8228143791202
-127.28125,57.59375,15.7840525684878
-127.21875,57.59375,16.9151487622876
-127.15625,57.59375,22.5193328517489
-126.84375,57.59375,25.0328799490817
-126.78125,57.59375,24.8661650905851
-126.71875,57.59375,21.3138561826199
-126.65625,57.59375,22.2448945462238
-126.59375,57.59375,6.21974937873892
-126.53125,57.59375,2.63153265509754
-126.46875,57.59375,13.6321484718937
-126.40625,57.59375,14.7991524813697
-126.34375,57.59375,2.87006314494647
-126.28125,57.59375,6.46853924449533
-126.21875,57.59375,16.017453370383
-126.15625,57.59375,6.75836661388166
-126.09375,57.59375,8.63583240495063
-126.03125,57.59375,15.9635916468687
-125.96875,57.59375,23.9069134432357
-125.90625,57.59375,18.4386660845485
-125.84375,57.59375,4.74496409203857
-125.78125,57.59375,10.2850270820782
-125.71875,57.59375,5.59649229235947
-125.65625,57.59375,12.0650288020261
-125.59375,57.59375,15.6968478732742
-125.53125,57.59375,3.49332023132592
-125.46875,57.59375,0.43089652294293
-125.40625,57.59375,1.38501848233864
-125.34375,57.59375,2.33914044173434
-125.28125,57.59375,3.84726870013401
-125.21875,57.59375,17.8795300975908
-125.15625,57.59375,4.19352263701148
-125.09375,57.59375,1.76718023489229
-125.03125,57.59375,0.341126983752474
-124.96875,57.59375,0.1410691535566
-124.90625,57.59375,0.436026210896671
-124.84375,57.59375,2.1108693277929
-124.78125,57.59375,3.33429990475997
-124.71875,57.59375,0.541184813948348
-124.65625,57.59375,3.95755699113943
-124.59375,57.59375,6.21718453476205
-124.53125,57.59375,4.26533826836385
-124.46875,57.59375,3.31378115294501
-124.40625,57.59375,2.08778573200107
-127.34375,57.53125,4.72444534022361
-127.28125,57.53125,5.66574307973497
-127.21875,57.53125,9.06416134908795
-127.15625,57.53125,18.1180605874397
-127.09375,57.53125,17.9513457289431
-127.03125,57.53125,16.2200760445558
-126.96875,57.53125,12.8524359029252
-126.90625,57.53125,20.7701092595235
-126.84375,57.53125,18.6387239147443
-126.78125,57.53125,18.1052363675553
-126.71875,57.53125,18.0000777645037
-126.65625,57.53125,21.4446632254403
-126.59375,57.53125,20.5084951738827
-126.53125,57.53125,13.9476242810488
-126.46875,57.53125,6.54548456380144
-126.40625,57.53125,9.03851290931925
-126.34375,57.53125,7.01998069952242
-126.28125,57.53125,8.59223005734384
-126.21875,57.53125,14.1348578913603
-126.15625,57.53125,15.6558103696443
-126.09375,57.53125,15.6045134901069
-126.03125,57.53125,13.6501023797318
-125.96875,57.53125,16.5278573217802
-125.90625,57.53125,20.6393022167031
-125.84375,57.53125,18.6925856382586
-125.78125,57.53125,3.64721086993814
-125.71875,57.53125,11.5469303186983
-125.65625,57.53125,0.456544962711632
-125.59375,57.53125,0.415507459081709
-125.53125,57.53125,0.684816076653078
-125.46875,57.53125,10.5517708556727
-125.40625,57.53125,15.8379142920021
-125.34375,57.53125,20.1648060809821
-125.28125,57.53125,20.7649795715697
-125.21875,57.53125,18.3719801411498
-125.15625,57.53125,18.1642277790233
-125.09375,57.53125,17.7615472746547
-125.03125,57.53125,12.6472483847756
-124.96875,57.53125,0.695075452560559
-124.90625,57.53125,0.8464012471959
-124.84375,57.53125,2.29297325015068
-124.78125,57.53125,3.5471819548402
-124.71875,57.53125,4.85525238304399
-124.65625,57.53125,3.78571244468912
-124.59375,57.53125,4.34997811960056
-124.53125,57.53125,5.09891256084666
-124.46875,57.53125,4.3294593677856
-124.40625,57.53125,73.964973339811
-124.34375,57.53125,72.8492662098724
-124.28125,57.53125,64.6956272074021
-124.21875,57.53125,67.0065516305622
-121.90625,57.53125,43.9947714700829
-121.28125,57.53125,27.5541215783451
-121.21875,57.53125,30.8319921807852
-121.15625,57.53125,21.3369397784118
-127.34375,57.46875,5.73242902313359
-127.28125,57.46875,9.00516993761994
-127.21875,57.46875,6.52753065596335
-127.15625,57.46875,11.3212240487337
-127.09375,57.46875,10.0080239325762
-127.03125,57.46875,16.886935478542
-126.96875,57.46875,5.87862512981519
-126.90625,57.46875,5.58366807247512
-126.84375,57.46875,8.84871445503086
-126.78125,57.46875,6.77119083376601
-126.71875,57.46875,8.69225897244178
-126.65625,57.46875,9.37194262631238
-126.59375,57.46875,9.07185588101856
-126.53125,57.46875,5.9299220093526
-126.46875,57.46875,7.17900102608837
-126.40625,57.46875,6.3505564215593
-126.34375,57.46875,7.16874165018089
-126.28125,57.46875,4.86807660292834
-126.21875,57.46875,5.17072819219902
-126.15625,57.46875,6.19923062692396
-126.09375,57.46875,8.35882925544865
-126.03125,57.46875,8.39730191510171
-125.96875,57.46875,7.18156587006524
-125.90625,57.46875,5.25536804343574
-125.84375,57.46875,16.5252924778033
-125.78125,57.46875,18.3822395170573
-125.71875,57.46875,2.25963027845137
-125.65625,57.46875,0.1410691535566
-125.59375,57.46875,1.76461539091542
-125.53125,57.46875,2.85980376903899
-125.46875,57.46875,15.97898071073
-125.40625,57.46875,18.6592426665593
-125.34375,57.46875,14.6324376228731
-125.28125,57.46875,16.5868487332482
-125.21875,57.46875,18.3771098291036
-125.15625,57.46875,18.8977731564082
-125.09375,57.46875,8.14594720536843
-125.03125,57.46875,16.4893846621271
-124.96875,57.46875,92.575481235981
-124.90625,57.46875,106.918088754639
-124.84375,57.46875,96.2432081229053
-124.78125,57.46875,73.5956358071417
-124.71875,57.46875,68.7711642866489
-124.65625,57.46875,1.80308805056848
-124.59375,57.46875,65.3676163293421
-124.53125,57.46875,73.9675381837878
-124.46875,57.46875,74.872928107623
-124.40625,57.46875,72.1003317686263
-124.34375,57.46875,79.4050074147526
-124.28125,57.46875,76.7991259342525
-124.21875,57.46875,74.0573077229783
-124.15625,57.46875,62.7642996928189
-121.90625,57.46875,40.2577937957831
-121.84375,57.46875,35.1409300619271
-121.78125,57.46875,35.1358003739733
-121.71875,57.46875,26.1562816109508
-121.65625,57.46875,30.1548733708914
-121.59375,57.46875,26.2409214621875
-121.53125,57.46875,26.3435152212624
-121.46875,57.46875,20.6675155004486
-121.40625,57.46875,17.3768206781242
-121.34375,57.46875,17.340912862448
-121.28125,57.46875,38.6881092819385
-121.21875,57.46875,26.5769160231575
-121.15625,57.46875,19.8878029314801
-121.09375,57.46875,26.7308066617697
-121.03125,57.46875,27.2540348330513
-120.65625,57.46875,93.0268937759101
-120.59375,57.46875,56.5214694531169
-120.46875,57.46875,87.5201737575699
-120.40625,57.46875,44.3307660310529
-127.40625,57.40625,2.80594204552472
-127.34375,57.40625,5.61701104417443
-127.28125,57.40625,4.69879690045491
-127.21875,57.40625,3.51640382711776
-127.15625,57.40625,6.32747282576747
-127.09375,57.40625,4.43718281481415
-127.03125,57.40625,5.2245899157133
-126.96875,57.40625,6.29669469804503
-126.90625,57.40625,5.76064230687916
-126.84375,57.40625,2.03392400848679
-126.78125,57.40625,6.69937520241365
-126.71875,57.40625,7.92024093540385
-126.65625,57.40625,9.04877228522673
-126.59375,57.40625,8.39217222714797
-126.53125,57.40625,5.96839466900565
-126.46875,57.40625,6.06585874012671
-126.40625,57.40625,7.09692601882853
-126.34375,57.40625,6.86096037295647
-126.28125,57.40625,6.56856815959327
-126.21875,57.40625,5.69395636348054
-126.15625,57.40625,3.9344733953476
-126.09375,57.40625,4.92193832644261
-126.03125,57.40625,7.58424637443386
-125.96875,57.40625,10.5569005436264
-125.90625,57.40625,10.0593208121136
-125.84375,57.40625,1.99545134883374
-125.78125,57.40625,3.27017880533822
-125.71875,57.40625,9.86439266987145
-125.65625,57.40625,5.0347914614249
-125.59375,57.40625,3.58821945847012
-125.53125,57.40625,13.8552898978814
-125.46875,57.40625,14.832495453069
-125.40625,57.40625,15.6788939654361
-125.34375,57.40625,10.4568716285285
-125.28125,57.40625,7.93562999926507
-125.21875,57.40625,8.76920429174788
-125.15625,57.40625,10.2773325501475
-125.09375,57.40625,17.0921229966916
-125.03125,57.40625,23.070774306776
-124.96875,57.40625,17.0536503370386
-124.90625,57.40625,101.652464070125
-124.84375,57.40625,110.816651599482
-124.78125,57.40625,90.9288514028303
-124.71875,57.40625,81.5389576035086
-124.65625,57.40625,105.345839396818
-124.59375,57.40625,90.2799458766822
-124.53125,57.40625,102.31162897218
-124.46875,57.40625,99.5621162289754
-124.40625,57.40625,98.482316914713
-124.34375,57.40625,44.9591528053861
-124.28125,57.40625,87.8253901908174
-124.21875,57.40625,81.9416381078772
-124.15625,57.40625,65.7036108903121
-124.09375,57.40625,66.6808164454997
-121.90625,57.40625,33.8995455771219
-121.84375,57.40625,40.8579672863707
-121.78125,57.40625,38.8548241404351
-121.71875,57.40625,36.4310465822928
-121.65625,57.40625,30.1420491510071
-121.59375,57.40625,35.0614198986441
-121.53125,57.40625,43.302263596328
-121.46875,57.40625,35.5256566584576
-121.40625,57.40625,17.440941777546
-121.34375,57.40625,11.3032701408956
-121.28125,57.40625,31.1141250182409
-121.21875,57.40625,32.8582189225126
-121.15625,57.40625,21.1804842958227
-121.09375,57.40625,32.6119939007331
-121.03125,57.40625,50.1606563904788
-120.96875,57.40625,57.0267437165603
-120.90625,57.40625,75.1011992215645
-120.84375,57.40625,31.3398312882055
-120.78125,57.40625,38.1289732949808
-120.71875,57.40625,61.8999472726136
-120.65625,57.40625,40.3219148952048
-120.59375,57.40625,15.8738221076783
-120.53125,57.40625,35.5692590060644
-120.46875,57.40625,79.9487543378491
-120.40625,57.40625,42.3071041333023
-120.34375,57.40625,18.7387528298423
-127.53125,57.34375,6.20949000283144
-127.46875,57.34375,5.46312040556222
-127.40625,57.34375,7.70479404134676
-127.34375,57.34375,4.00628902669996
-127.28125,57.34375,3.09833425888792
-127.21875,57.34375,5.02966177347116
-127.15625,57.34375,4.73983440408483
-127.09375,57.34375,4.08836403395981
-127.03125,57.34375,4.80908519146033
-126.96875,57.34375,5.82989309425466
-126.90625,57.34375,6.04790483228862
-126.84375,57.34375,7.36110494844615
-126.78125,57.34375,5.28101648320444
-126.71875,57.34375,3.31891084089875
-126.65625,57.34375,5.92222747742198
-126.59375,57.34375,6.40698298905045
-126.53125,57.34375,2.64692171895877
-126.46875,57.34375,7.57911668648012
-126.40625,57.34375,7.68171044555493
-126.34375,57.34375,4.914243794512
-126.28125,57.34375,6.99689710373059
-126.21875,57.34375,6.514706436079
-126.15625,57.34375,5.63496495201252
-126.09375,57.34375,3.58821945847012
-126.03125,57.34375,6.86096037295647
-125.96875,57.34375,6.34799157758243
-125.90625,57.34375,7.68171044555493
-125.84375,57.34375,7.85099014802836
-125.78125,57.34375,2.63409749907441
-125.71875,57.34375,6.01712670456618
-125.65625,57.34375,10.6902724304236
-125.59375,57.34375,6.2043603148777
-125.53125,57.34375,2.14421229949221
-125.46875,57.34375,12.5369600937702
-125.40625,57.34375,8.510155050084
-125.34375,57.34375,9.11289338464849
-125.28125,57.34375,16.0456666541286
-125.21875,57.34375,18.1180605874397
-125.15625,57.34375,11.9778241068125
-125.09375,57.34375,15.4377986316103
-125.03125,57.34375,16.2970213638619
-124.96875,57.34375,109.734287441242
-124.90625,57.34375,106.099903526017
-124.84375,57.34375,108.308234190103
-124.78125,57.34375,98.8670435112435
-124.71875,57.34375,94.9582212904934
-124.65625,57.34375,82.6623592653777
-124.59375,57.34375,89.0283020159695
-124.53125,57.34375,116.110489567742
-124.46875,57.34375,106.312785576098
-124.40625,57.34375,81.3055568016134
-124.34375,57.34375,78.8356120518874
-124.28125,57.34375,85.4708634200506
-124.21875,57.34375,75.1088937534951
-124.15625,57.34375,64.0364623053465
-124.09375,57.34375,67.8221720152069
-122.40625,57.34375,89.0488207677845
-122.34375,57.34375,85.5144657676574
-122.28125,57.34375,41.0041633930523
-122.21875,57.34375,30.439571052324
-122.15625,57.34375,36.6952255119104
-122.09375,57.34375,34.1585948187858
-122.03125,57.34375,31.3706094159279
-121.96875,57.34375,36.702920043841
-121.90625,57.34375,43.6356933133211
-121.84375,57.34375,41.1349704358727
-121.78125,57.34375,40.0577359655872
-121.71875,57.34375,29.4085037736222
-121.65625,57.34375,29.7034608309623
-121.59375,57.34375,40.4552867820021
-121.53125,57.34375,50.1221837308258
-121.46875,57.34375,59.8891095947474
-121.40625,57.34375,31.4398602033034
-121.34375,57.34375,16.6766182724386
-121.28125,57.34375,32.6402071844786
-121.21875,57.34375,17.7666769626085
-121.15625,57.34375,16.353447931353
-121.09375,57.34375,25.6510073475074
-121.03125,57.34375,57.2627093624324
-120.96875,57.34375,60.5610987166874
-120.90625,57.34375,60.3841244822834
-120.84375,57.34375,36.0258012339473
-120.78125,57.34375,33.6071533637587
-120.71875,57.34375,26.2280972423032
-120.65625,57.34375,28.6775232402142
-120.59375,57.34375,11.0006185516249
-120.53125,57.34375,15.6532455256674
-120.46875,57.34375,38.0597225076053
-120.40625,57.34375,63.5619661696255
-120.34375,57.34375,49.8964774608612
-127.53125,57.28125,3.20349286193959
-127.46875,57.28125,1.78256929875351
-127.40625,57.28125,2.95470299618319
-127.34375,57.28125,3.2804381812457
-127.28125,57.28125,1.07467236113735
-127.21875,57.28125,1.66715131979436
-127.15625,57.28125,2.31349200196564
-127.09375,57.28125,4.33715389971621
-127.03125,57.28125,5.01170786563307
-126.96875,57.28125,6.89943303260952
-126.90625,57.28125,6.02482123649679
-126.84375,57.28125,6.52496581198648
-126.78125,57.28125,7.61245965817943
-126.71875,57.28125,7.21490884176455
-126.65625,57.28125,2.03648885246366
-126.59375,57.28125,2.15447167539969
-126.53125,57.28125,2.89827642869204
-126.46875,57.28125,8.10490970173851
-126.40625,57.28125,9.5155738890171
-126.34375,57.28125,7.5380791828502
-126.28125,57.28125,7.26620572130196
-126.21875,57.28125,7.28159478516318
-126.15625,57.28125,8.27418940421194
-126.09375,57.28125,8.61018396518193
-126.03125,57.28125,2.46225295262411
-125.96875,57.28125,3.6420811819844
-125.90625,57.28125,4.12940153758973
-125.84375,57.28125,7.82534170825966
-125.78125,57.28125,8.81537148333155
-125.71875,57.28125,4.82960394327529
-125.65625,57.28125,3.90626011160202
-125.59375,57.28125,5.33487820671871
-125.53125,57.28125,2.87519283290021
-125.46875,57.28125,1.56968724867329
-125.40625,57.28125,4.40640468709171
-125.34375,57.28125,9.13854182441719
-125.28125,57.28125,9.75923406681977
-125.21875,57.28125,7.94075968721882
-125.15625,57.28125,18.7310582979117
-125.09375,57.28125,12.6010811931919
-125.03125,57.28125,102.829727455508
-124.96875,57.28125,78.4944878029637
-124.90625,57.28125,111.583539948566
-124.84375,57.28125,105.032928431639
-124.78125,57.28125,101.524221871281
-124.71875,57.28125,97.9180512398016
-124.65625,57.28125,108.27745606238
-124.59375,57.28125,96.1996057752986
-124.53125,57.28125,39.5062945105601
-124.46875,57.28125,86.13515801006
-124.40625,57.28125,71.7361239239108
-124.34375,57.28125,80.0333941890858
-124.28125,57.28125,80.384777813917
-124.21875,57.28125,73.1237045153975
-124.15625,57.28125,73.0621482599527
-124.09375,57.28125,73.8726389566436
-122.53125,57.28125,85.2348977741785
-122.46875,57.28125,75.6680297404528
-122.40625,57.28125,42.3430119489785
-122.34375,57.28125,43.9614284983836
-122.28125,57.28125,51.7713784079533
-122.21875,57.28125,51.4405135349371
-122.15625,57.28125,48.4088679542765
-122.09375,57.28125,45.8953208569437
-122.03125,57.28125,42.7405627653934
-121.96875,57.28125,43.5638776819687
-121.90625,57.28125,46.6981170217041
-121.84375,57.28125,50.6608009659685
-121.78125,57.28125,45.1617754795589
-121.71875,57.28125,37.5647076200694
-121.65625,57.28125,32.90951580205
-121.59375,57.28125,26.5743511791807
-121.53125,57.28125,28.9622209216468
-121.46875,57.28125,30.8140382729471
-121.40625,57.28125,37.7185982586816
-121.34375,57.28125,28.5313271335326
-121.28125,57.28125,36.9440153776668
-121.21875,57.28125,26.60769415088
-121.15625,57.28125,14.8837923326064
-121.09375,57.28125,10.6569294587243
-121.03125,57.28125,12.3215131997131
-120.96875,57.28125,21.6780640273355
-120.90625,57.28125,12.7883148035035
-120.84375,57.28125,12.2573921002913
-120.78125,57.28125,9.84643876203336
-120.71875,57.28125,8.95130821410567
-120.65625,57.28125,20.5392733016051
-120.59375,57.28125,17.558924600482
-120.53125,57.28125,12.4856632142328
-120.46875,57.28125,18.466879368294
-120.40625,57.28125,71.1154316815082
-120.34375,57.28125,43.5407940861769
-119.78125,57.28125,39.3677929358091
-119.71875,57.28125,48.8577156502288
-127.53125,57.21875,7.11744477064349
-127.46875,57.21875,6.83787677716464
-127.40625,57.21875,5.00144848972559
-127.34375,57.21875,2.94187877629884
-127.28125,57.21875,1.02337548159994
-127.21875,57.21875,0.628389509161934
-127.15625,57.21875,1.3362864467781
-127.09375,57.21875,1.8184771144297
-127.03125,57.21875,2.33914044173434
-126.96875,57.21875,4.84755785111338
-126.90625,57.21875,5.43490712181665
-126.84375,57.21875,6.02225639251992
-126.78125,57.21875,2.60331937135197
-126.71875,57.21875,1.71075366740115
-126.65625,57.21875,5.12712584459223
-126.59375,57.21875,7.73044248111546
-126.53125,57.21875,2.90084127266891
-126.46875,57.21875,6.55317909573205
-126.40625,57.21875,7.92793546733446
-126.34375,57.21875,6.23770328657702
-126.28125,57.21875,5.22971960366704
-126.21875,57.21875,6.53009549994022
-126.15625,57.21875,3.11885301070288
-126.09375,57.21875,3.78058275673538
-126.03125,57.21875,4.32432967983186
-125.96875,57.21875,3.12398269865662
-125.90625,57.21875,3.73185072117485
-125.84375,57.21875,7.07640726701356
-125.78125,57.21875,8.01770500652492
-125.71875,57.21875,7.63554325397126
-125.65625,57.21875,7.39701276412234
-125.59375,57.21875,4.90398441860452
-125.53125,57.21875,5.5169821290765
-125.46875,57.21875,2.12625839165412
-125.40625,57.21875,1.3106380070094
-125.34375,57.21875,1.52352005708963
-125.28125,57.21875,9.75410437886603
-125.21875,57.21875,9.89517079759389
-125.15625,57.21875,15.7840525684878
-125.09375,57.21875,0.28470041626133
-125.03125,57.21875,0.307784012053162
-124.96875,57.21875,95.519922121428
-124.90625,57.21875,98.1642762615811
-124.84375,57.21875,108.90071314876
-124.78125,57.21875,105.740825369256
-124.71875,57.21875,0.330867607844993
-124.65625,57.21875,96.7587417622562
-124.59375,57.21875,0.238533224677667
-124.53125,57.21875,0.13850430957973
-124.46875,57.21875,68.1607314201538
-124.40625,57.21875,1.86207946203649
-124.34375,57.21875,1.96980290906504
-124.28125,57.21875,69.1122885355726
-124.21875,57.21875,73.5212553318124
-124.15625,57.21875,77.2428439422511
-124.09375,57.21875,2.65718109486625
-122.84375,57.21875,75.5756953572854
-122.65625,57.21875,74.8165015401319
-122.59375,57.21875,75.0678562498651
-122.53125,57.21875,48.5140265573282
-122.46875,57.21875,49.386073509464
-122.40625,57.21875,47.7727866480127
-122.34375,57.21875,48.4935078055132
-122.28125,57.21875,34.3073557694443
-122.21875,57.21875,33.91749948496
-122.15625,57.21875,34.1688541946933
-122.09375,57.21875,36.0104121700861
-122.03125,57.21875,46.7314599934034
-121.96875,57.21875,50.5684665828012
-121.90625,57.21875,56.5830257085618
-121.84375,57.21875,51.9842604580335
-121.78125,57.21875,45.2105075151194
-121.71875,57.21875,37.3338716621511
-121.65625,57.21875,28.3338341473136
-121.59375,57.21875,23.9659048547037
-121.53125,57.21875,20.3622990672011
-121.46875,57.21875,15.8430439799558
-121.40625,57.21875,18.5643434394151
-121.34375,57.21875,20.0006560664624
-121.28125,57.21875,22.7245203698985
-121.21875,57.21875,10.090098939836
-121.15625,57.21875,12.165057717124
-121.09375,57.21875,9.31038637086749
-121.03125,57.21875,12.1086311496329
-120.96875,57.21875,12.6575077606831
-120.90625,57.21875,12.4343663346954
